id_bien;surface_carrez;type_local;surface_reelle;nombre_pieces;surface_terrain;voie;commune_id
501;30.72;Appartement;30;2;;SUPER DEVOLUY;121
504;30.74;Appartement;29;2;;LA GRANDE SAGNE;121
507;30.52;Appartement;30;2;;SUPER DEVOLUY;121
512;36.44;Appartement;36;2;;LA JOUE DU LOUP;121
514;26.42;Appartement;25;1;;LE BOIS D AUROUZE;121
522;26.62;Appartement;25;1;;LE BOIS D AUROUZE;121
523;28.79;Appartement;28;2;;LA JOUE DU LOUP;121
526;16.99;Appartement;17;1;;LE BOIS D AUROUZE;121
537;35.51;Appartement;35;2;;SERRE SERRET;121
471;69.45;Appartement;65;3;;LA CHAPELLE;122
473;37.09;Appartement;40;2;;L ADROIT D'ABRIES;123
475;47.48;Appartement;61;2;;LES AGNEAUX;124
492;24.64;Appartement;24;1;;LES ILES;124
541;39.2;Appartement;40;3;;DE LA GUISANE;124
543;28.32;Appartement;28;1;;LES ILES;124
476;26.1;Appartement;25;1;;DES MARTYRS;125
505;30.59;Appartement;31;1;;JEAN JAURES;125
478;26;Appartement;24;1;;COTE GELEE;126
481;38.5;Appartement;39;2;;LE LACAS;127
513;28.96;Appartement;30;2;;PRE LALLEGRE;127
532;26.78;Appartement;27;1;;PRE LONGIS;127
533;27.06;Appartement;27;1;;PRE DES LAGIERS;127
542;30.34;Appartement;31;1;;PRE LONGIS;127
482;42.7;Appartement;40;2;;VARANFRAIN;128
506;33.5;Appartement;37;2;;FONTAINEBLEAU;128
483;16.7;Appartement;17;1;;LES CHALPS;129
535;18.45;Appartement;19;1;;LES CHALPS;129
536;39.3;Appartement;39;3;;PELINCHE;129
485;59.66;Maison;69;3;;LES BERNARDS;130
511;86.49;Maison;70;3;;BOIS DE LA BLACHE;130
516;100.11;Maison;100;5;;DES EYGUIERES;130
486;21.2;Appartement;21;1;;CLOT DES LEOTHAUDS;131
510;23.08;Appartement;24;3;;LA TARTARASSE;131
528;21.48;Appartement;22;2;;LES UBACS;131
529;16.9;Appartement;17;1;;CLOT PEOUILLOUX;131
488;56.81;Appartement;56;3;;ST JULIEN;132
517;89.03;Maison;82;4;;PRE LAGRANGE;132
491;15.42;Appartement;14;1;;ENTRE LA VIA;133
498;28.56;Appartement;28;1;;LE ROCHAS;134
500;121.56;Appartement;122;5;;DE LA TOUR;135
508;51.85;Appartement;50;2;;GEN ALBERT;136
519;119.95;Appartement;126;4;;SAINT FERREOL;137
521;49.55;Appartement;57;3;;LES JARDINS DU MORGON;137
520;25.1;Appartement;62;4;;LE CHEF LIEU;138
525;14;Appartement;53;4;;CANARD;139
530;101.99;Appartement;100;4;;LE CHATEAU;140
540;49.21;Appartement;51;2;;LES QUEYRETS ET PEYRON;141
544;99.04;Appartement;98;4;;ROSSINI;142
545;30.2;Appartement;95;3;;LAMARTINE;142
546;80.25;Appartement;82;3;;MARCEAU;142
548;19.23;Appartement;19;1;;LAMARTINE;142
549;56.45;Appartement;58;2;;HEROLD;142
550;18.02;Appartement;18;1;;DE LA BUFFA;142
551;32.83;Appartement;33;2;;GOUNOD;142
553;34.04;Appartement;33;1;;ASSALIT;142
555;69;Appartement;36;3;;VILLERMONT;142
561;114.78;Appartement;111;4;;FONCET;142
562;30.76;Appartement;22;1;;GEORGE  5;142
563;78.45;Appartement;80;4;;SPITALIERI;142
564;64.25;Appartement;62;2;;DU MARECHAL JOFFRE;142
566;133.44;Appartement;144;4;;CIMIEZ;142
570;79.48;Appartement;76;2;;DU MARECHAL JOFFRE;142
574;19.11;Appartement;20;1;;DESAMBROIS;142
580;17.05;Appartement;17;1;;VERDI;142
581;131.09;Appartement;127;4;;CRONSTADT;142
585;86.82;Appartement;87;3;;VERNIER;142
586;23.13;Appartement;22;1;;JOSEPH GAZAN;142
587;78.01;Appartement;75;3;;GIOFFREDO;142
589;45.51;Appartement;45;4;;PAULIANI;142
592;26.51;Appartement;36;1;;MASSINGY;142
594;22.24;Appartement;23;1;;VERDI;142
595;44.01;Appartement;44;2;;GUBERNATIS;142
597;66.41;Appartement;66;4;;FRERE MARC;142
598;68.39;Appartement;75;3;;JOSEPH GARNIER;142
599;154;Appartement;130;5;;VICTOR HUGO;142
600;81.26;Appartement;81;3;;DE LEPANTE;142
601;54.03;Appartement;55;2;;DABRAY;142
608;37.1;Appartement;34;2;;TRACHEL;142
609;53.08;Appartement;52;2;;GIOFFREDO;142
610;13.55;Appartement;14;1;;MIRON;142
612;22.2;Appartement;30;1;;JOSEPH GARNIER;142
617;88.1;Appartement;86;3;;VILLEBOIS MAREUIL;142
618;69.7;Appartement;61;3;;ROSSINI;142
623;26.67;Appartement;26;1;;RAYMOND COMBOUL;142
627;22.08;Appartement;21;1;;GUSTAVE DELOYE;142
631;49.73;Appartement;52;2;;DELILLE;142
632;20.77;Appartement;126;5;;LAMARTINE;142
636;44.77;Appartement;46;2;;JEAN MEDECIN;142
637;91;Appartement;90;3;;GAMBETTA;142
638;42.9;Appartement;43;1;;VERDI;142
640;78.87;Appartement;85;3;;D ANVERS;142
642;220.02;Appartement;209;7;;DESAMBROIS;142
644;22.75;Appartement;25;1;;DUBOUCHAGE;142
645;35.87;Appartement;36;2;;PENCHIENATTI;142
648;50.32;Appartement;53;2;;G CLEMENCEAU;142
653;51.5;Appartement;50;2;;ROSSINI;142
655;60.13;Appartement;49;2;;SAINT JEAN BAPTISTE;142
657;55.86;Appartement;63;2;;L HOTEL POSTES;142
658;90.53;Appartement;86;4;;DU MARECHAL JOFFRE;142
659;80.27;Appartement;82;4;;ASSALIT;142
664;26.2;Appartement;26;1;;DU CONGRES;142
665;34.39;Appartement;34;1;;CLEMENT ROASSAL;142
667;37.98;Appartement;40;1;;MIRABEAU;142
668;80.71;Appartement;84;4;;DUBOUCHAGE;142
669;109.5;Appartement;113;5;;EMMA ET PHILIPPE TIRANTY;142
674;89.66;Appartement;88;4;;DE RUSSIE;142
679;89.5;Appartement;86;3;;VERDI;142
683;18.69;Appartement;21;1;;MARECHAL LYAUTEY;142
684;34.33;Appartement;33;1;;TRACHEL;142
689;61.35;Appartement;65;3;;MACCARANI;142
692;98.18;Appartement;85;3;;GUIGLIA;142
694;14.35;Appartement;14;1;;DE BELGIQUE;142
696;150.36;Appartement;153;5;;BERLIOZ;142
698;18.81;Appartement;20;1;;DUBOUCHAGE;142
699;32.24;Appartement;32;1;;MARECHAL LYAUTEY;142
700;164.4;Appartement;30;1;;VICTOR JUGE;142
701;89.27;Appartement;91;4;;BERLIOZ;142
706;75.25;Appartement;73;2;;GUIGLIA;142
708;35.02;Appartement;33;2;;LAMARTINE;142
709;114.02;Appartement;127;5;;CARAVADOSSI;142
711;142.86;Appartement;141;3;;LISERB;142
713;59.25;Appartement;53;2;;MARCEAU;142
716;51.15;Appartement;69;2;;TRACHEL;142
717;27.03;Appartement;34;1;;DIDEROT;142
719;140.7;Appartement;150;4;;CIMIEZ;142
722;73.07;Appartement;85;3;;RAIMBALDI;142
726;125.28;Appartement;120;5;;L HOTEL POSTES;142
727;53.72;Appartement;57;2;;VILLENEUVE;142
728;41.51;Appartement;47;2;;BARRALIS;142
730;25.49;Appartement;26;1;;MARECHAL FOCH;142
734;28.89;Appartement;30;1;;FRANCOIS CARLO;142
735;56.32;Appartement;60;3;;DE FRANCE;142
737;27;Appartement;200;7;;DURANTE;142
740;39.79;Appartement;33;1;;GIOFFREDO;142
743;54.49;Appartement;60;3;;GAMBETTA;142
744;41.27;Appartement;42;2;;BERLIOZ;142
745;23.04;Appartement;23;1;;ANTONIA AUGUSTA;142
748;55.32;Appartement;55;3;;NOTRE DAME;142
750;47.35;Appartement;40;2;;PASTORELLI;142
752;65.28;Appartement;70;2;;DUBOUCHAGE;142
754;21.83;Appartement;20;1;;ROMAINE;142
755;50.01;Appartement;51;2;;DUBOUCHAGE;142
757;117.5;Appartement;123;4;;MARECHAL FOCH;142
758;36.4;Appartement;124;5;;DU CONGRES;142
764;84.01;Appartement;83;3;;DES ANGLAIS;142
765;23.74;Appartement;24;1;;DE LA BUFFA;142
766;18.74;Appartement;18;1;;GIOFFREDO;142
771;31.43;Appartement;45;2;;DE LA MADELEINE;142
779;99.18;Appartement;109;4;;DES BAUMETTES;142
781;46.81;Appartement;47;2;;CHATEAUNEUF;142
782;29.41;Appartement;30;1;;CAFFARELLI;142
785;29.02;Appartement;29;1;;GAMBETTA;142
787;61.8;Appartement;62;3;;DE LA MADELEINE;142
790;36.54;Appartement;35;1;;DE LA MADELEINE;142
795;30.05;Appartement;26;2;;BOTTERO;142
798;34.51;Appartement;34;2;;BOTTERO;142
801;31.61;Appartement;31;1;;FLEURS;142
803;28.71;Appartement;27;1;;DE LA MADELEINE;142
804;48.52;Appartement;47;2;;CAFFARELLI;142
806;17.25;Appartement;13;1;;JOSEPH FRICERO;142
807;44.36;Appartement;69;2;;GAMBETTA;142
813;15.85;Appartement;17;1;;GAMBETTA;142
814;71.85;Appartement;65;3;;GAY;142
815;137.53;Appartement;135;5;;CHATEAUNEUF;142
816;55.77;Appartement;56;2;;DES POTIERS;142
822;42.01;Appartement;43;2;;DE LA MADELEINE;142
823;88.56;Appartement;68;4;;FRANCOIS GROSSO;142
825;36.43;Appartement;36;1;;DU TZAREWITCH;142
826;112.42;Appartement;120;5;;SAINT PHILIPPE;142
827;31.18;Appartement;30;1;;DE LA MADELEINE;142
828;104.93;Appartement;122;3;;DES ANGLAIS;142
831;89.07;Appartement;86;4;;GAY;142
837;157.49;Appartement;154;5;;CHATEAU DE LA TOUR;142
841;17.08;Appartement;20;1;;DU ROCHER;142
842;50.17;Appartement;51;2;;BOTTERO;142
850;73.6;Appartement;78;4;;LOUIS COCHOIS;142
852;43.68;Appartement;45;1;;SAINT PHILIPPE;142
857;73.67;Maison;76;3;;DES OLIVIERS;142
864;34.49;Appartement;34;2;;ESTIENNE D ORVES;142
866;29.31;Appartement;32;2;;ST PIERRE FERIC;142
868;23.61;Appartement;25;1;;DE LA MADELEINE;142
869;99.54;Maison;100;4;;DES OLIVIERS;142
875;42.23;Appartement;41;1;;CHATEAUNEUF;142
882;19.51;Appartement;19;1;;DE LA MADELEINE;142
884;42.07;Appartement;41;2;;DE LA MADELEINE;142
885;150;Appartement;48;3;;DE LA MADELEINE;142
890;38.7;Appartement;38;3;;DE LA MADELEINE;142
891;25.68;Appartement;26;2;;SAINT JOSEPH;142
892;23.11;Appartement;19;1;;DE FRANCE;142
894;22.96;Appartement;23;2;;ALEXIS MOSSA;142
896;80.13;Appartement;80;3;;BOTTERO;142
902;24.16;Appartement;27;1;;DES POTIERS;142
903;51.18;Appartement;51;2;;EDEN PARK;142
905;95.69;Appartement;95;4;;DE FRANCE;142
906;57.92;Appartement;59;2;;DE FRANCE;142
919;49.04;Appartement;52;2;;DE LA MADELEINE;142
921;55.1;Appartement;57;2;;DU TZAREWITCH;142
923;26.14;Appartement;25;1;;BOTTERO;142
933;79.8;Appartement;77;3;;DE FRANCE;142
934;68.95;Appartement;67;3;;JOSEPH FRICERO;142
935;62.93;Appartement;63;3;;DE MAGNAN;142
937;62.98;Appartement;62;3;;GAMBETTA;142
939;76.92;Appartement;75;3;;ESTIENNE D ORVES;142
941;9.81;Appartement;22;2;;FLEURS;142
943;68.02;Appartement;67;3;;BOTTERO;142
944;26.2;Appartement;25;1;;DE FRANCE;142
946;35.8;Appartement;37;1;;DES BAUMETTES;142
953;54.22;Appartement;72;3;;PARC IMPERIAL;142
547;72.25;Appartement;72;4;;PAPE JEAN 23;143
554;36.26;Appartement;36;2;;STALINGRAD;143
557;13.69;Appartement;15;1;;MAL VAUBAN;143
559;34.31;Appartement;33;2;;DE LA REPUBLIQUE;143
560;68.35;Appartement;70;3;;STALINGRAD;143
565;118.14;Appartement;113;5;;MARALDI;143
567;96;Appartement;130;4;;COL DE VILLEFRANCHE;143
568;28.32;Appartement;28;1;;CHANOINE ALBIN;143
569;93.6;Appartement;95;3;;DU MONT BORON;143
571;19.88;Appartement;20;1;;STALINGRAD;143
573;90.1;Appartement;91;3;;BARLA;143
575;24.92;Appartement;33;2;;CASSINI;143
576;16.54;Appartement;16;1;;BENOIT BUNICO;143
577;172.21;Appartement;158;5;;DE L OPERA;143
578;36.11;Appartement;34;1;;BENOIT BUNICO;143
579;46.34;Appartement;46;3;;ARSON;143
583;31.2;Appartement;40;2;;MASCOINAT;143
588;38.29;Appartement;34;2;;AUGUSTE GAL;143
590;33.27;Appartement;36;2;;GENERAL LOUIS DELFINO;143
593;73.71;Appartement;71;5;;EMMANUEL PHILIBERT;143
604;27.57;Appartement;30;2;;HESPERIDES;143
605;44.15;Appartement;42;3;;DES MOULINS;143
606;82.1;Appartement;95;3;;BARBERIS;143
607;34.65;Appartement;35;2;;ALBERT VOISIN;143
611;60.77;Appartement;59;4;;ABBAYE;143
613;95.59;Appartement;78;3;;SAINTE REPARATE;143
614;26.41;Appartement;25;2;;SMOLETT;143
615;60.32;Appartement;56;2;;DE RIQUIER;143
619;104.48;Appartement;100;4;;FRANCK PILATTE;143
621;26.55;Appartement;26;1;;CASSINI;143
624;38.1;Appartement;46;2;;SAINT VINCENT;143
628;44.36;Appartement;43;2;;FRANCK PILATTE;143
629;56.1;Appartement;57;4;;BONAPARTE;143
635;42.24;Appartement;41;2;;DE RIQUIER;143
643;271.58;Appartement;25;1;;DES CRETES;143
649;33.33;Appartement;33;2;;DE TURIN;143
650;63.6;Maison;72;4;;DES PONCHETTES;143
651;19.39;Appartement;19;1;;GIACOBI;143
654;185.05;Appartement;90;3;;GARIBALDI;143
656;45;Appartement;45;2;;LAURENT GIAUME;143
660;34.93;Appartement;36;2;;SORGENTINO;143
662;6.67;Appartement;15;1;;DE LA PREFECTURE;143
663;15.9;Appartement;15;1;;DE LA PREFECTURE;143
666;115.22;Appartement;120;4;;DE LA POISSONNERIE;143
670;77.62;Appartement;39;2;;ARSON;143
671;41.24;Appartement;30;2;;MARALDI;143
673;50.04;Appartement;60;3;;RIBOTTI;143
675;32.6;Appartement;31;2;;ALBERT VOISIN;143
676;66.35;Appartement;66;3;;ARMEE DES ALPES;143
677;91.17;Appartement;100;5;;STALINGRAD;143
678;56.89;Appartement;56;3;;DE ROQUEBILLIERE;143
681;33.04;Appartement;60;3;;EMMANUEL PHILIBERT;143
682;26.05;Appartement;25;1;;BONAPARTE;143
685;36.55;Appartement;36;2;;URBAIN BOSIO;143
686;38.58;Appartement;38;2;;DE ORESTIS;143
687;40.75;Appartement;41;2;;AUGUSTE GAL PROLONGEE;143
691;56.19;Appartement;60;2;;GENERAL LOUIS DELFINO;143
693;38.82;Appartement;35;3;;FONTAINE DE LA VILLE;143
695;41.36;Appartement;39;2;;GENERAL LOUIS DELFINO;143
697;18.18;Appartement;17;1;;GEORGES VILLE;143
703;64.2;Appartement;64;3;;DE TURIN;143
707;57.1;Appartement;44;3;;GUYNEMER;143
710;58.27;Appartement;55;3;;RUSCA;143
712;34.02;Appartement;34;2;;DE RIQUIER;143
714;26.75;Appartement;32;2;;FODERE;143
715;56.05;Appartement;46;2;;GUIGONIS ST FRANCOIS;143
718;22.24;Appartement;32;2;;FODERE;143
720;35.5;Appartement;40;1;;DES CRETES;143
721;68.6;Appartement;61;3;;FRANCK PILATTE;143
723;53.37;Appartement;55;2;;GENERAL LOUIS DELFINO;143
724;83.52;Appartement;68;4;;JULES GILLY;143
732;17.55;Appartement;17;1;;EMMANUEL PHILIBERT;143
733;36.22;Appartement;35;3;;DE LA REPUBLIQUE;143
736;33.53;Appartement;34;2;;GENERAL LOUIS DELFINO;143
739;16.8;Appartement;16;1;;ABBE SALVETTI;143
742;41.01;Appartement;41;3;;COLONNA D ISTRIA;143
746;27.08;Appartement;29;1;;MARTIN SEYTOUR;143
747;43.08;Appartement;30;2;;HESPERIDES;143
749;38.78;Appartement;39;2;;PAPACINO;143
751;26.08;Appartement;33;2;;HESPERIDES;143
767;32.47;Appartement;16;1;;CHABRIER;143
768;67.18;Appartement;67;3;;DES BARBETS;143
552;48.23;Appartement;46;2;;CYRILLE BESSET;144
558;68.75;Appartement;68;3;;VALROSE;144
572;43.48;Appartement;42;1;;AUGUSTE RAYNAUD;144
582;53.84;Appartement;55;3;;DE CESSOLE;144
591;81.04;Appartement;86;4;;CLAIRE VIRENQUE;144
616;42.14;Appartement;46;2;;VALROSE;144
620;44.49;Appartement;25;1;;DE CESSOLE;144
625;265.26;Appartement;253;5;;AUGUSTE BERCY;144
626;80.6;Appartement;35;3;;BORRIGLIONE;144
639;51.15;Appartement;51;2;;DU SOLEIL;144
641;15.24;Appartement;19;1;;STEPHEN LIEGEARD;144
646;131.19;Appartement;100;4;;DES BOERS;144
647;110.6;Appartement;118;4;;DE BRANCOLAR;144
652;9.82;Appartement;10;1;;PARMENTIER;144
680;44.11;Appartement;44;3;;RENE BOYLESVE;144
688;53.19;Appartement;57;3;;GORBELLA;144
705;52.32;Appartement;57;4;;GRAVIER;144
729;60.34;Appartement;59;3;;RUE CH BAUDELAIRE;144
738;73.43;Appartement;74;3;;CHATEAUBRIAND;144
753;288.59;Maison;277;6;;DE RIMIEZ;144
756;35.53;Appartement;36;1;;CAGNOLI;144
759;26;Appartement;20;1;;LAURENTI;144
760;42.26;Appartement;32;2;;RENE BOYLESVE;144
761;85.71;Appartement;84;2;;SAINTE CLAIRE;144
762;38.03;Appartement;40;1;;DE BRANCOLAR;144
770;16.13;Appartement;25;1;;GALLIN;144
773;47.5;Appartement;62;3;;CYRNOS;144
775;107.24;Appartement;107;4;;CROS DE CAPEU;144
777;91.23;Appartement;90;4;;CYRILLE BESSET;144
786;64.61;Appartement;71;3;;DE PESSICART;144
792;44.39;Appartement;45;2;;DE CESSOLE;144
799;68.36;Appartement;69;3;;MANTEGA RIGHI;144
802;20;Appartement;20;1;;DES SABLIERES;144
817;67.6;Appartement;65;3;;MANTEGA RIGHI;144
818;42.7;Appartement;44;2;;CROS DE CAPEU;144
839;54.75;Maison;36;2;;DE PESSICART;144
853;13.71;Appartement;16;1;;GEORGES DOUBLET;144
855;43.5;Maison;41;2;;DE PESSICART;144
861;35.16;Appartement;36;1;;HENRY DE CESSOLE;144
862;55.39;Appartement;54;3;;CYRILLE BESSET;144
873;78.41;Appartement;78;4;;HENRI SAPPIA;144
878;16.41;Appartement;22;1;;GEORGES DOUBLET;144
879;64.04;Appartement;63;4;;DU RAY;144
889;60.26;Appartement;70;3;;DE GAIRAUT;144
898;54.44;Appartement;53;3;;DU RAY;144
910;18.29;Appartement;20;1;;GEORGES DOUBLET;144
912;72.05;Appartement;72;3;;DE PESSICART;144
916;52.19;Appartement;53;3;;DU RAY;144
917;38.46;Appartement;40;2;;JEAN BEHRA;144
925;46.48;Appartement;46;2;;DE PESSICART;144
928;74.96;Appartement;74;5;;DU RAY;144
932;49.41;Appartement;49;2;;JEAN CANAVESE;144
936;30.63;Appartement;30;1;;CYRILLE BESSET;144
942;63.45;Appartement;63;4;;DU RAY;144
945;50.12;Appartement;43;2;;DE CESSOLE;144
556;45.5;Appartement;41;2;;DE LA BANQUIERE;145
630;55.11;Appartement;55;3;;DU 8 MAI 1945;145
702;86.05;Appartement;85;4;;DE LA BANQUIERE;145
584;106.78;Maison;83;3;;LEON DELOYE;146
596;25.75;Appartement;25;2;;DE L ARBRE;146
602;34.81;Appartement;36;2;;DU CHATEAU;146
603;48.02;Appartement;52;2;;ANTOINE SCOFFIER;146
622;76.2;Appartement;76;4;;FUON DAOU MAGISTRE;146
633;64.63;Maison;63;3;;DU ROSTIT;146
634;72.8;Appartement;68;3;;FRANCOIS SUAREZ;146
661;44.12;Appartement;45;2;;PASTEUR;146
690;74.62;Appartement;66;3;;FRANCOIS SUAREZ;146
704;69.59;Appartement;68;3;;FRANCOIS SUAREZ;146
731;74.41;Appartement;70;3;;GASTON ARNULF;146
741;69;Appartement;70;3;;STALINGRAD;146
763;91.41;Appartement;91;5;;DE L ARBRE;146
769;99.84;Maison;102;5;;FERNAND LEGER;146
672;62.5;Appartement;82;4;;DU FALICONET;147
725;109;Maison;87;4;;IBAC SUPERIEUR;147
772;52.8;Appartement;42;1;;DES ANGLAIS;148
774;96.39;Maison;96;5;;CORNICHE FLEURIE;148
776;55.44;Appartement;54;2;;GLORIA;148
778;41.01;Appartement;40;2;;SAINTE MARGUERITE;148
780;67.08;Appartement;67;3;;LOUIS BLERIOT;148
783;20.6;Appartement;20;1;;SAINT AUGUSTIN;148
784;72.3;Appartement;92;4;;DE LA LANTERNE;148
788;136.68;Appartement;123;6;;DE LA CALIFORNIE;148
789;75.47;Appartement;80;3;;BARLA;148
791;29.72;Appartement;24;2;;DES ANGLAIS;148
793;27;Appartement;28;1;;MONT RABEAU;148
794;100.56;Maison;102;5;;DE FABRON;148
796;17.04;Appartement;18;1;;CARLONE;148
797;20.85;Appartement;22;1;;FREMONT;148
800;68.43;Appartement;68;3;;SIMONE VEIL;148
805;21.55;Appartement;22;1;;CORNICHE FLEURIE;148
808;98.81;Appartement;99;4;;EDOUARD HERRIOT;148
809;15.85;Appartement;16;1;;DE LA BORNALA;148
810;24.3;Appartement;23;1;;DE FABRON;148
811;46.69;Appartement;46;2;;DE LA GINESTIERE;148
812;66.48;Appartement;67;3;;LOUIS BLERIOT;148
819;20.18;Appartement;20;1;;DE LA BORNALA;148
820;66.3;Appartement;65;3;;CORNICHE FLEURIE;148
821;21.01;Appartement;21;1;;DE BELLET;148
824;24.7;Appartement;24;1;;DE FABRON;148
829;46.03;Appartement;48;2;;DE LA LANTERNE;148
830;76.15;Appartement;68;4;;DE GRENOBLE;148
832;77.11;Appartement;78;4;;CORNICHE FLEURIE;148
833;28.34;Appartement;28;1;;MARIE BASHKIRTSEFF;148
834;82.41;Maison;84;4;;DE BELLET;148
835;59.27;Appartement;60;2;;DE FABRON;148
836;61.06;Appartement;66;3;;SAINTE MARGUERITE;148
838;70.42;Appartement;68;4;;DE TERRON;148
840;69.16;Appartement;78;3;;NAPOLEON III;148
843;59.55;Appartement;56;2;;DE LA CALIFORNIE;148
844;80.69;Appartement;80;4;;CORNICHE FLEURIE;148
845;66.62;Appartement;68;3;;NAPOLEON III;148
846;57.81;Appartement;55;3;;SAINT AUGUSTIN;148
847;45.01;Appartement;46;2;;DE FABRON;148
848;23.4;Appartement;22;1;;DE LA CALIFORNIE;148
849;40.74;Appartement;40;2;;RAOUL DUFY;148
851;77.09;Appartement;76;4;;DE FABRON;148
854;41.39;Appartement;40;2;;DU PETIT FABRON;148
856;73.09;Appartement;73;4;;CORNICHE FLEURIE;148
858;26.5;Appartement;20;1;;DE FABRON;148
859;102.4;Maison;95;4;;JEAN BAGNIS;148
860;20.41;Appartement;20;1;;JOSEPH GIORDAN;148
863;76.55;Appartement;76;3;;DE LA CALIFORNIE;148
865;42.12;Appartement;42;2;;SAINTE MARGUERITE;148
867;104.68;Maison;107;4;;DE BELLET;148
870;84.63;Maison;83;4;;DE LA GINESTIERE;148
871;86;Appartement;86;4;;ANTOINE MARTIN;148
872;80.62;Appartement;80;3;;CORNICHE FLEURIE;148
874;27.01;Appartement;27;1;;DE BELLET;148
876;23.13;Appartement;24;1;;DE FABRON;148
877;39.45;Appartement;42;3;;HENRI MATISSE;148
880;73.61;Appartement;74;3;;ANC CHE DE LA LANTERNE;148
881;95.07;Appartement;95;4;;RAYMOND FERAUD;148
883;36.04;Appartement;37;1;;DE LA LANTERNE;148
886;75.37;Appartement;78;4;;DE LA BORNALA;148
887;58.1;Appartement;36;1;;GLORIA;148
888;75.41;Appartement;76;3;;DE FABRON;148
893;44.29;Appartement;44;2;;DE CANTA GALET;148
895;36.73;Appartement;42;2;;DE LA CALIFORNIE;148
897;75.71;Appartement;75;3;;VAL MARIE;148
899;23.32;Appartement;22;1;;DE LA CALIFORNIE;148
900;54.27;Appartement;52;2;;GLORIA;148
901;25.13;Appartement;17;1;;DE LA CALIFORNIE;148
904;41.09;Appartement;41;2;;HENRI MATISSE;148
907;31.03;Appartement;31;1;;HENRI MATISSE;148
908;22.01;Appartement;21;1;;CARLONE;148
909;171.05;Appartement;176;5;;DE FABRON;148
911;35.3;Appartement;36;2;;ANGELIQUE BRAQUET;148
913;47.59;Appartement;47;2;;DU CAL DE SPAGNOL;148
914;60.79;Appartement;58;3;;AUGUSTE PEGURIER;148
915;82.52;Appartement;82;3;;DE FABRON;148
918;32.2;Appartement;32;1;;BARLA;148
920;71.59;Appartement;69;3;;DE MONTREAL;148
922;54.06;Appartement;57;1;;DE LA CALIFORNIE;148
924;22.49;Appartement;24;1;;DE FABRON;148
926;80.18;Appartement;80;4;;JEAN MERMOZ;148
927;54.09;Appartement;54;3;;DE LA MADONETTE DE TERRON;148
929;93.3;Maison;87;4;;CORNICHE FLEURIE;148
930;49.76;Appartement;49;2;;LOUIS CAPPATTI;148
931;20.5;Appartement;20;1;;DE LA BORNALA;148
938;32;Appartement;31;1;;DE MONTREAL;148
940;52.22;Appartement;54;2;;CORNICHE FLEURIE;148
947;32.03;Appartement;20;2;;DE BELLET;148
948;21.01;Appartement;20;1;;DE LA BORNALA;148
949;78.01;Appartement;80;3;;DE LA LANTERNE;148
950;38.69;Appartement;36;2;;DE FABRON;148
951;26.02;Appartement;26;1;;DE LA BORNALA;148
952;51.39;Appartement;42;2;;NAPOLEON III;148
954;29.16;Appartement;28;1;;DE LA CALIFORNIE;148
955;54.34;Appartement;57;2;;DU SOLEIL;149
956;83.72;Appartement;81;3;;DE FRANCE;149
958;29.82;Appartement;32;2;;BOTTA;149
960;49.42;Appartement;48;2;;DES HESPERIDES;149
961;98.5;Appartement;110;3;;LAURENTI;149
962;29;Appartement;29;1;;DE SOSPEL;149
964;33.63;Appartement;36;2;;PARTOUNEAUX;149
965;44.05;Appartement;45;3;;DE FRANCE;149
966;46.66;Appartement;46;2;;VAL DU CAREI;149
969;34.66;Appartement;37;1;;PIETRA SCRITTA;149
971;61.17;Appartement;60;3;;DE GARAVAN;149
972;42.84;Appartement;42;2;;DE VERDUN;149
973;56.01;Appartement;55;2;;VAL DES CASTAGNINS;149
976;39.97;Appartement;40;2;;DU VAL DE MENTON;149
977;77.15;Appartement;76;4;;ACACIAS TER CHAUDES;149
978;31.95;Appartement;24;1;;BOYER;149
994;49.06;Appartement;49;1;;DE SOSPEL;149
997;15.41;Appartement;18;2;;DE LA MARNE MAL JOFFRE;149
998;41.88;Appartement;40;2;;DU LUTETIA;149
1001;32.73;Appartement;31;1;;ARISTIDE BRIAND;149
1002;30.7;Appartement;30;1;;THIERS;149
1006;59.21;Appartement;59;2;;VAL DU CAREI;149
1007;61.04;Appartement;60;3;;ARDOINO;149
1013;32.18;Appartement;31;1;;DE SOSPEL;149
1017;18.92;Appartement;19;1;;MAL LECLERC HAUTECLOQUE;149
1019;25.23;Appartement;29;1;;DU JONQUIER;149
1020;41.56;Appartement;40;2;;PIETRA SCRITTA;149
1023;27.9;Appartement;28;1;;EDOUARD VII;149
1024;23.63;Appartement;23;1;;COLONEL HEBERT;149
1026;46.2;Appartement;50;2;;VAL DU CAREI;149
1030;31.76;Appartement;30;1;;PAUL MORILLOT;149
1031;21.64;Appartement;24;1;;DE FRANCE;149
1040;31.27;Appartement;31;1;;DE FRANCE;149
1044;60.3;Appartement;64;3;;DES ACACIAS;149
1046;44.88;Maison;180;4;;GUYAU;149
1050;63.42;Appartement;65;4;;MAX BAREL;149
1051;47.03;Appartement;47;2;;DU CENTENAIRE;149
1052;39.32;Appartement;39;2;;VAL DES CASTAGNINS;149
1054;115.42;Appartement;88;5;;DE GORBIO;149
1061;35.02;Appartement;30;2;;LONGUE;149
1063;38.77;Appartement;38;2;;DES ALLIES;149
1065;36.54;Appartement;37;1;;DES ACACIAS;149
1067;47.38;Appartement;45;2;;LONGUE;149
1068;34.39;Appartement;37;1;;ISOLA;149
